,StopUID,StopNameZh_tw,StopNameEn,PositionLat,PositionLon,GeoHash,Bearing,上車人數,下車人數
291,ILA234809,社頭,Shetou,24.78041,121.81394,wsqsgznhq,N,0,2
292,ILA234811,上大福,Shangdafu,24.79278,121.81533,wsqt5crhq,N,0,5
293,ILA234813,大福海濱遊憩區,Dafu Seaside Park,24.802297,121.816976,wsqth507v,N,3,53
294,ILA234816,上大福,Shangdafu,24.79271,121.81516,wsqt5crh4,S,6,0
295,ILA234818,社頭,Shetou,24.78049,121.81377,wsqsgznhf,S,1,0
296,ILA234819,永鎮濱海遊憩區,永鎮濱海遊憩區,24.77509,121.81525,wsqsgypjm,S,9,0
297,ILA234820,三塊厝,Sankuaicuo,24.768116,121.815687,wsqsguzkx,S,0,0
298,ILA234823,鼻頭,Bitou,24.757807,121.815442,wsqsggp29,S,24,0
299,ILA234824,漁寮,Yuliao,24.75428,121.81565,wsqsgfrkn,S,10,0
300,ILA234825,公路頭,Gonglutou,24.74937,121.8159,wsqsgcrxs,S,5,0
301,ILA234826,後埤,Houbi,24.74684,121.8162,wsqsgcpbg,S,11,0
302,ILA234827,復興村,Fuxing Village,24.73978,121.81683,wsqssp8r9,S,10,0
303,ILA234836,帝爺廟,Diye Temple,24.74917,121.77892,wsqsg1kwq,W,4,7
304,ILA234848,勞工住宅,Laborer House,24.76204,121.73569,wsqsf5v1r,W,0,0
305,ILA234849,同樂,Tongle,24.76447,121.73048,wsqsfh1rm,W,0,3
306,ILA234850,寶發新村,Baofa Village,24.763960219963,121.727104153665,wsqscunux,W,0,8
307,ILA234851,枕山,Zhenshan,24.768461,121.718649,wsqscubyd,W,0,12
308,ILA234852,自來水廠,Waterworks,24.77165,121.7137,wsqsctt1q,N,0,1
309,ILA234853,軟埤,Ruanbi,24.77808,121.70649,wsqscqxyy,N,0,4
310,ILA234854,望龍埤(湖山國小),WangLungpi Damp(Hushan Elementary School),24.77941,121.70063,wsqscqgww,W,0,5
311,ILA234855,大礁溪,Dajiaoxi,24.78249,121.69257,wsqscptb6,W,0,2
312,ILA234856,大礁溪,Dajiaoxi,24.782434,121.692464,wsqscpt8p,E,3,0
313,ILA234857,望龍埤(湖山國小),WangLungpi Damp(Hushan Elementary School),24.77936,121.70043,wsqscqgw1,E,6,0
314,ILA234858,軟埤,Ruanbi,24.77802,121.70645,wsqscqxym,E,5,0
315,ILA234859,自來水廠,Waterworks,24.771569,121.713593,wsqsctt0u,E,0,0
316,ILA234860,枕山,Zhenshan,24.76842,121.71859,wsqscuby8,E,10,0
317,ILA234861,寶發新村,Baofa Village,24.763709999099,121.727029955467,wsqscungj,E,7,0
318,ILA234862,同樂,Tongle,24.764399,121.730383,wsqsfh1r5,E,1,0
319,ILA234863,勞工住宅,Laborer House,24.76205,121.73556,wsqsf5v1k,S,0,0
320,ILA234864,三清路,Sanqing Rd.,24.756163,121.748087,wsqsf6wr0,W,3,0
321,ILA234873,新生里活動中心,Xinsheng Village Activity Center,24.76464,121.76389,wsqsfu3b2,N,0,1
322,ILA234874,新生橋,Xinsheng Bridge,24.76639,121.76894,wsqsfut6t,N,0,0
323,ILA234875,大福路,Dafu Rd.,24.76782,121.77188,wsqsfuze4,E,0,1
324,ILA234876,五間,Wujian,24.7697,121.77432,wsqsgj1mg,N,0,3
325,ILA234877,美間村,Meijian Village,24.77564,121.783517,wsqsgq209,N,0,7
326,ILA234878,土圍,Tuwei,24.778243,121.789162,wsqsgqspt,N,0,5
327,ILA234879,福德廟,Fude Temple,24.784901,121.795337,wsqsgxbwt,N,0,0
328,ILA234880,清溪,Qingxi,24.78898,121.80029,wsqt58sq2,N,2,4
329,ILA234881,車路頭,Chelutou,24.794638,121.806145,wsqt5c8x0,N,9,22
330,ILA234882,大福國小,Dafu Elementary School,24.79872,121.813604,wsqt5fmzn,N,0,1
331,ILA234884,大福社區,Dafu Community,24.805422,121.817304,wsqth58wh,N,0,4
332,ILA234885,大福水門,Dafu Water Gate,24.8078,121.81754,wsqthh0gf,N,1,1
333,ILA234886,竹安小城,Zhu-an Xiaocheng,24.81208,121.818708,wsqthhcsv,N,0,1
334,ILA234887,竹安,Zhu-an,24.81759,121.81966,wsqthjfkg,W,2,6
335,ILA234888,竹安廟,Zhu-an Temple,24.82085,121.82016,wsqthn6xz,N,9,5
336,ILA234889,竹安國小,Zhu-an Elementary School,24.82506,121.821,wsqthp727,N,5,4
337,ILA234890,防閘門,Fangzhamen,24.82808,121.82152,wsqthpgdp,W,1,1
338,ILA234891,三寶竹,Sanbaozhu,24.83126,121.82246,wsqtk0kkt,N,5,6
339,ILA234892,打馬煙,Damayan,24.83666,121.82401,wsqtk1ms1,S,5,0
340,ILA234895,開蘭東路,Kailan E. Rd.,24.85411,121.82297,wsqtkhsc8,W,0,17
341,ILA234900,開蘭東路,Kailan E. Rd.,24.85412,121.82288,wsqtkhs9w,E,1,0
342,ILA234903,打馬煙,Damayan,24.83674,121.82381,wsqtk1mkk,E,1,3
343,ILA234904,三寶竹,Sanbaozhu,24.83134,121.82233,wsqtk0km4,S,8,6
344,ILA234905,防閘門,Fangzhamen,24.82826,121.82167,wsqthpgg4,N,1,3
345,ILA234906,竹安國小,Zhu-an Elementary School,24.82515,121.82086,wsqthp70z,S,8,5
346,ILA234907,竹安廟,Zhu-an Temple,24.82084,121.81999,wsqthn6xg,S,11,8
347,ILA234908,竹安,Zhu-an,24.81766,121.81956,wsqthjfm3,N,1,2
348,ILA234909,竹安小城,Zhu-an Xiaocheng,24.81231,121.81852,wsqthhcw1,S,5,1
349,ILA234910,大福水門,Dafu Water Gate,24.80796,121.81741,wsqthh0sz,W,4,1
350,ILA234911,大福社區,Dafu Community,24.8055,121.8171,wsqth58w8,W,3,0
351,ILA234913,大福國小,Dafu Elementary School,24.79904,121.81387,wsqt5fw0u,W,0,0
352,ILA234914,車路頭,Chelutou,24.7948,121.80614,wsqt5cb80,W,30,8
353,ILA234915,清溪,Qingxi,24.78913,121.80028,wsqt58sr0,W,4,0
354,ILA234916,福德廟,Fude Temple,24.78511,121.79536,wsqsgxbxt,W,0,0
355,ILA234917,土圍,Tuwei,24.77858,121.78928,wsqsgqu1x,W,2,0
356,ILA234918,美間村,Meijian Village,24.775822,121.783691,wsqsgq21t,W,3,0
357,ILA234919,五間,Wujian,24.76954,121.77409,wsqsgj1jj,W,4,0
358,ILA234920,大福路,Dafu Rd.,24.76788,121.77184,wsqsfuze3,W,0,0
359,ILA234921,新生橋,Xinsheng Bridge,24.76643,121.7689,wsqsfut6v,W,1,0
360,ILA234922,新生里活動中心,Xinsheng Village Activity Center,24.76477,121.76389,wsqsfu3c0,W,1,0
361,ILA234929,電信局,Chunghwa Telecom,24.67849,121.770501,wsqs6uwdd,W,581,11
362,ILA234931,倉前路,Cangqian Rd.,24.680513,121.771058,wsqs6uyyr,E,37,2
363,ILA234932,興盛村,Xingsheng Village,24.68201,121.77676,wsqs7j5ph,E,2,1
364,ILA234933,東和食品廠,Tong Ho Foods,24.68266,121.78259,wsqs7jr6u,E,1,1
365,ILA234934,福興村,Fuxing Village,24.683434,121.789943,wsqs7mkxr,E,0,6
366,ILA234935,中福村,Zhongfu Village,24.68402,121.79333,wsqs7mx4y,E,1,8
367,ILA234937,五結,Wujie,24.6847,121.79752,wsqs7tdnz,W,26,53
368,ILA234938,協和北路,Xiehe N. Rd.,24.68612,121.80087,wsqs7tuxj,E,20,12
369,ILA234939,宏國木業,Hongguo Wood Company,24.68842,121.80397,wsqs7wquq,E,1,3
370,ILA234940,孝威,Xiaowei,24.694414,121.810556,wsqs7z7xr,E,4,6
371,ILA234941,下孝威,Xiaxiaowei,24.692629,121.815986,wsqs7zpsy,E,1,2
372,ILA234942,大眾橋,Dazhong Bridge,24.692149,121.819906,wsqskp4d1,E,1,1
373,ILA234943,大眾廟-傳藝中心,Dazhong Temple - Center for Traditional Art,24.69234,121.82806,wsqskr07r,E,0,3
374,ILA234944,大閘門,Water Gate,24.692311,121.831735,wsqskr55j,E,5,20
375,ILA234947,清水大鎮,Qingshuidazhen,24.68389,121.83364,wsqskmsd1,S,8,34
376,ILA234949,開山廟,Kaishan Temple,24.675882,121.832069,wsqskk57k,S,8,13
377,ILA234951,新店,Xindian,24.67193,121.82594,wsqsk5quq,S,5,2
378,ILA234952,利澤簡,Lizejian,24.66644,121.82247,wsqsk4kkm,S,13,49
379,ILA234953,下福活動中心,Xiafu Activity Center,24.6625699998752,121.823679953366,wsqsk1tmc,S,1,21
380,ILA234954,下福村,Xiafu Village,24.66056,121.82426,wsqsk1mdp,S,1,7
381,ILA234955,下興南路,Xiaxing S. Rd.,24.65797,121.825,wsqsk0y70,S,1,16
382,ILA234956,成興,Chengxing,24.65535,121.82567,wsqsk0qez,S,8,20
383,ILA234958,成興村,Chengxing Village,24.65054,121.82734,wsqshprzy,S,1,22
384,ILA234959,區界,Qujie,24.64759,121.82844,wsqshqby8,S,14,48
385,ILA234960,龍德里,Longde Village,24.6444,121.82973,wsqshq3sn,S,33,58
386,ILA234961,福德路,Fude Rd.,24.641596,121.830915,wsqshmfed,S,8,37
387,ILA234962,育英,Yuying,24.6390768922176,121.832100442815,wsqshm7mj,S,12,11
388,ILA234965,文化國中,Wenhua Junior High School,24.61975342,121.8341937,wsqsh3uuq,S,29,112
389,ILA234966,仁愛路,Ren-ai Rd.,24.6172749130268,121.834167150085,wsqsh3kyj,S,3,2
390,ILA234967,隘丁,Aiding,24.6153500000971,121.835209952968,wsqsh3jdy,E,7,3
391,ILA234968,隘丁嶺橋,Aidingling Bridge,24.61255,121.8376,wsqsh2x6m,S,8,0
392,ILA234969,聖愛路,Sheng-ai Rd.,24.604903,121.837143,wsqeurpjg,S,12,0
393,ILA234970,蘇澳鎮立游泳池,Su-ao Swimming Pool,24.599239,121.835811,wsqeuqnhu,S,0,8
394,ILA234971,聖湖,Shenghu,24.5963,121.83849,wsqeut85f,E,48,33
395,ILA234991,蘇澳鎮立游泳池,Su-ao Swimming Pool,24.599166,121.835934,wsqeuqnhx,N,4,0
396,ILA234992,聖愛路,Sheng-ai Rd.,24.60516,121.83714,wsqeurpp7,N,1,4
397,ILA234993,隘丁嶺橋,Aidingling Bridge,24.61258,121.83777,wsqsh2xd9,N,0,8
398,ILA234994,隘丁,Aiding,24.6155046369779,121.835341134768,wsqsh3jg9,W,1,10
399,ILA234995,仁愛路,Ren-ai Rd.,24.6172700000865,121.834339952991,wsqsh3mjc,N,2,2
400,ILA234996,文化國中,Wenhua Junior High School,24.619815,121.834377,wsqsh3vhf,N,81,25
401,ILA234999,育英,Yuying,24.6391599999973,121.832289953118,wsqshm7td,N,13,5
402,ILA235000,福德路,Fude Rd.,24.64173,121.83099,wsqshmfs7,N,35,26
403,ILA235001,龍德里,Longde Village,24.64444,121.82985,wsqshq3u3,N,51,15
404,ILA235002,區界,Qujie,24.64763,121.82855,wsqshqbyf,N,36,17
405,ILA235003,成興村,Chengxing Village,24.65053,121.82746,wsqshr2p9,N,10,2
406,ILA235005,成興,Chengxing,24.65539,121.82579,wsqsk0qu4,N,15,4
407,ILA235006,下興南路,Xiaxing S. Rd.,24.65802,121.82513,wsqsk0y77,N,14,2
408,ILA235007,下福村,Xiafu Village,24.6606,121.82439,wsqsk1mf6,N,8,1
409,ILA235008,下福活動中心,Xiafu Activity Center,24.6626144493336,121.823850789765,wsqsk1tqj,N,11,0
410,ILA235009,利澤簡,Lizejian,24.66651,121.82265,wsqsk4ksc,N,45,9
411,ILA235010,新店,Xindian,24.67201,121.82605,wsqsk5rhb,N,0,4
412,ILA235012,開山廟,Kaishan Temple,24.675624,121.83214,wsqskk53y,N,11,8
413,ILA235016,清水大鎮,Qingshuidazhen,24.68392,121.83375,wsqskmsdk,N,22,8
414,ILA235017,大閘門,Water Gate,24.69238,121.8317,wsqskr55s,W,20,5
415,ILA235018,大眾橋,Dazhong Bridge,24.69232,121.82053,wsqskp550,W,0,1
416,ILA235019,大眾廟-傳藝中心,Dazhong Temple - Center for Traditional Art,24.69243,121.82808,wsqskr0eb,W,0,1
417,ILA235020,下孝威,Xiaxiaowei,24.69276,121.81595,wsqs7zptv,W,3,0
418,ILA235021,孝威,Xiaowei,24.6945399997022,121.810559953728,wsqs7ze8p,W,4,6
419,ILA235022,宏國木業,Hongguo Wood Company,24.68844,121.80382,wsqs7wqud,W,1,2
420,ILA235023,協和北路,Xiehe N. Rd.,24.68627,121.80083,wsqs7tuxv,W,4,16
421,ILA235024,五結,Wujie,24.684908,121.797482,wsqs7tf0p,E,32,17
422,ILA235026,中福村,Zhongfu Village,24.68414,121.79333,wsqs7mx5w,W,1,0
423,ILA235027,福興村,Fuxing Village,24.68357,121.7897,wsqs7ms81,W,9,1
424,ILA235028,東和食品廠,Tong Ho Foods,24.682814,121.782541,wsqs7jr7f,W,0,0
425,ILA235029,興盛村,Xingsheng Village,24.68212,121.7767,wsqs7j5pf,W,0,6
426,ILA235030,倉前路,Cangqian Rd.,24.680615,121.771002,wsqs6uyzn,W,0,74
427,ILA235032,電信局,Chunghwa Telecom,24.6783099995982,121.770809954348,wsqs6uwc9,E,5,482
428,ILA235033,羅東火車站,TRA Luodong Station,24.6778699996102,121.773319954303,wsqs7h2xh,E,2,530
429,ILA235037,成功派出所(文化工場),Chenggong Police Station (Luodong Cultural Working House),24.672973,121.766251,wsqs6ge6r,W,68,11
430,ILA235039,北成,Beicheng,24.67227,121.75667,wsqs6ekw2,W,92,62
431,ILA235040,水源地,Shuiyuandi,24.67118,121.75262,wsqs6e381,W,57,77
432,ILA235042,廣安路,Guang-an Rd.,24.66933,121.7451,wsqs66uj6,W,5,11
433,ILA235043,柯林橋,Kelin Bridge,24.66976,121.72696,wsqs3fyzg,W,0,4
434,ILA235044,柯子林,Kezilin,24.6698,121.72477,wsqs3gj20,W,1,14
435,ILA235046,農場,Farm,24.6702688050034,121.714735944692,wsqs3ejfw,W,18,47
436,ILA235048,全家福,Quanjiafu,24.66948,121.70719,wsqs3dbqp,W,5,47
437,ILA235050,福壽站,Fushou Station,24.66741,121.69525,wsqs34xf0,W,0,4
438,ILA235052,阿里史,Alishi,24.6674673138674,121.686183673309,wsqs3494m,W,2,16
439,ILA235053,田心仔,Tianxinzi,24.66758,121.67976,wsqs2fs7p,W,6,58
440,ILA235054,拱照村,Gongzhao Village,24.66768,121.67543,wsqs2f97e,W,0,10
441,ILA235055,內湖,Neihu,24.66807,121.66869,wsqs2dsmv,W,0,2
442,ILA235056,番婆洲,Fanpozhou,24.6681,121.66068,wsqs26ww5,W,2,4
443,ILA235057,月眉村,Yuemei Village,24.6671899991663,121.655919956293,wsqs26e0u,W,44,124
444,ILA235058,義德街,Yide St.,24.665842,121.64968,wsqs24q8f,W,0,27
445,ILA235060,三星二站,Sanxing 2nd Station,24.6660610779921,121.651617221764,wsqs26240,W,29,59
446,ILA235063,城隍廟,Chenghuang Temple,24.6645199991139,121.640759956545,wsqs24015,W,0,11
447,ILA235065,茶廠,Tea Factory,24.66283,121.63156,wsqkrc9rk,W,0,16
448,ILA235066,下湖路,Xiahu Rd.,24.66245,121.6284,wsqkr9xj5,W,0,61
449,ILA235067,青果合作社,Fruit Marketing Cooperative,24.6621199990587,121.625129956805,wsqkr9seq,W,0,23
450,ILA235070,青果合作社,Fruit Marketing Cooperative,24.6619893135967,121.625141561201,wsqkr9sdx,E,24,0
451,ILA235071,下湖路,Xiahu Rd.,24.66232,121.62846,wsqkr9xhk,E,4,0
452,ILA235072,茶廠,Tea Factory,24.66276,121.63177,wsqkrc9wc,E,26,0
453,ILA235074,城隍廟,Chenghuang Temple,24.6642862400263,121.640798642006,wsqs21bpu,E,15,0
454,ILA235076,義德街,Yide St.,24.665630675498,121.649746579847,wsqs24nxs,E,37,3
455,ILA235077,三星二站,Sanxing 2nd Station,24.6658699991536,121.651639956362,wsqs26210,E,93,17
456,ILA235080,月眉村,Yuemei Village,24.6670199165649,121.655962471912,wsqs267pv,E,88,3
457,ILA235081,番婆洲,Fanpozhou,24.66803,121.66061,wsqs26wt9,E,3,1
458,ILA235082,內湖,Neihu,24.66792,121.66865,wsqs2dsmj,E,2,1
459,ILA235083,拱照村,Gongzhao Village,24.66755,121.67543,wsqs2f96g,E,12,1
460,ILA235084,田心仔,Tianxinzi,24.66745,121.67975,wsqs2fs6r,E,60,2
461,ILA235085,阿里史,Alishi,24.667281,121.68595,wsqs34912,E,9,3
462,ILA235087,福壽站,Fushou Station,24.66731,121.69514,wsqs34x9q,E,6,0
463,ILA235089,全家福,Quanjiafu,24.66935,121.70715,wsqs3dbmq,E,29,7
464,ILA235091,農場,Farm,24.6700799993974,121.714729955285,wsqs3ejcw,E,31,27
465,ILA235092,光明路,Guangming Rd.,24.66989,121.71929,wsqs3g129,E,5,0
466,ILA235093,柯子林,Kezilin,24.669647,121.724731,wsqs3fvpp,E,14,0
467,ILA235094,柯林橋,Kelin Bridge,24.669534,121.72904,wsqs64bqk,E,3,0
468,ILA235095,廣安路,Guang-an Rd.,24.66915,121.745,wsqs66uh0,E,7,5
469,ILA235097,水源地,Shuiyuandi,24.67103,121.75255,wsqs6e1x0,E,25,8
470,ILA235098,北成,Beicheng,24.672145,121.756692,wsqs6ekt8,E,43,167
471,ILA235100,成功派出所(文化工場),Chenggong Police Station (Luodong Cultural Working House),24.67286,121.76627,wsqs6ge3z,E,3,148
472,ILA235144,清水湖,Qingshuihu,24.645098,121.59477,wsqknyw85,W,0,1
473,ILA235145,四坑,Sikeng,24.639939,121.584279,wsqkntwfp,W,0,0
474,ILA235147,牛鬥派出所,Niudou Police Station,24.64088,121.571515,wsqknmtxt,W,0,39
475,ILA235148,牛鬥派出所,Niudou Police Station,24.640655,121.571503,wsqknmtwj,E,40,0
476,ILA235150,四坑,Sikeng,24.639849,121.584217,wsqkntwct,E,0,0
477,ILA235151,清水湖,Qingshuihu,24.644959,121.594794,wsqknyqxk,E,0,0
478,ILA235195,公正路口,Gongzheng Rd. Intersection,24.680524,121.764404,wsqs6ufnk,N,0,0
479,ILA235197,竹林國小,Zhulin Elementary School,24.688453,121.765625,wsqs6y7h8,N,3,7
480,ILA235198,清水溝,Qingshuigou,24.692021,121.763842,wsqs6z19r,N,0,8
481,ILA235199,仁愛新村,Ren-ai Village,24.69486,121.76118,wsqs6xxcc,N,1,5
482,ILA235200,仁愛里,Ren-ai Village,24.698325,121.759089,wsqsd8nq0,N,5,4
483,ILA235201,仁愛活動中心,Ren-ai Activity Center,24.70154,121.7567,wsqsd8u8b,N,0,2
484,ILA235202,日新,Rixin,24.70262,121.74953,wsqsd2zr1,W,0,8
485,ILA235203,清洲,Qingzhou,24.7018975450026,121.745941544072,wsqsd2udy,W,0,9
486,ILA235204,保安宮,Bao-an Temple,24.7007,121.74139,wsqsd29k5,W,0,4
487,ILA235205,尾塹,Weiqian,24.69915,121.73655,wsqsd0mfg,W,0,14
488,ILA235206,大洲路,Dazhou Rd.,24.69744,121.73464,wsqsd0h3n,W,5,7
489,ILA235207,大洲店王,Dazhou Dianwang,24.695251,121.73194,wsqs6pdkr,W,0,11
490,ILA235208,大洲,Dazhou,24.693018,121.728963,wsqs6p0r6,S,11,22
491,ILA235209,村路口,Cunlukou,24.69001,121.72414,wsqs3ysvd,W,0,3
492,ILA235210,頂洲,Dingzhou,24.68863,121.72137,wsqs3y6v9,W,0,8
493,ILA235211,義和,Yihe,24.68716,121.71844,wsqs3y0tj,W,1,9
494,ILA235212,大義,Dayi,24.68616,121.7146,wsqs3tvz7,W,1,11
495,ILA235213,湧泉水,Yongquanshui,24.68552,121.70715,wsqs3tb7w,W,0,18
496,ILA235214,頂大義,Dingdayi,24.6852,121.70315,wsqs3mv98,W,13,11
497,ILA235216,富義,Fuyi,24.683789,121.695377,wsqs3jxc7,W,10,6
498,ILA235217,萬富,Wanfu,24.68211,121.69038,wsqs3jhpx,W,0,10
499,ILA235219,萬貴,Wangui,24.67784,121.67891,wsqs2u7yu,W,0,20
500,ILA235220,廣州路口,Guangzhou Rd. Intersection,24.6769,121.6757,wsqs2u393,W,0,23
501,ILA235221,富興,Fuxing,24.67651,121.67426,wsqs2u0rp,W,0,25
502,ILA235222,桂林,Guilin,24.67544,121.67007,wsqs2sj2y,W,0,6
503,ILA235223,蔥仔寮,Congziliao,24.675518,121.667633,wsqs2s59m,W,0,2
504,ILA235224,頂萬貴,Dingwangui,24.67564,121.665106,wsqs2s1f4,W,0,2
505,ILA235225,萬德,Wande,24.677028,121.657195,wsqs2kk44,W,0,0
506,ILA235226,楓林,Fenglin,24.676623,121.652888,wsqs2k0zt,W,0,1
507,ILA235227,靈巖寺,Lingyan Temple,24.673483,121.653076,wsqs279j6,S,0,7
508,ILA235228,九股間,Jiugujian,24.671754,121.653008,wsqs27352,S,0,3
509,ILA235229,三星三站,Sanxing 3rd Station,24.66702,121.65235,wsqs262xc,S,0,80
510,ILA235230,三星三站,Sanxing 3rd Station,24.66699,121.65244,wsqs262xe,N,67,1
511,ILA235231,九股間,Jiugujian,24.6716223317482,121.653171849007,wsqs2734s,N,4,0
512,ILA235232,靈巖寺,Lingyan Temple,24.673525231271,121.653293350744,wsqs279jx,N,3,0
513,ILA235233,楓林,Fenglin,24.67666,121.653163,wsqs2k1pu,E,0,0
514,ILA235234,萬德,Wande,24.676918,121.657174,wsqs2kk13,E,1,0
515,ILA235235,頂萬貴,Dingwangui,24.6754642774079,121.66503585192,wsqs2s1bb,E,0,0
516,ILA235236,蔥仔寮,Congziliao,24.6753730369169,121.66764531103,wsqs2s58m,E,1,0
517,ILA235237,桂林,Guilin,24.67534,121.67009,wsqs2sj2q,E,2,0
518,ILA235238,富興,Fuxing,24.67642,121.6743,wsqs2u0w8,E,1,0
519,ILA235239,廣州路口,Guangzhou Rd. Intersection,24.67683,121.67572,wsqs2u38c,E,46,0
520,ILA235240,萬貴,Wangui,24.67772,121.67893,wsqs2u7yh,E,10,0
521,ILA235242,萬富,Wanfu,24.68203,121.6904,wsqs3jhpp,E,3,1
522,ILA235243,富義,Fuyi,24.6836628782006,121.695468891631,wsqs3jxbv,E,1,2
523,ILA235245,頂大義,Dingdayi,24.68513,121.70319,wsqs3mv93,E,10,15
524,ILA235246,湧泉水,Yongquanshui,24.68543,121.70716,wsqs3tb7n,E,22,2
525,ILA235247,大義,Dayi,24.68606,121.71463,wsqs3tvys,E,9,1
526,ILA235248,義和,Yihe,24.68709,121.71847,wsqs3y0st,E,12,1
527,ILA235249,頂洲,Dingzhou,24.68851,121.72143,wsqs3y6uf,E,6,0
528,ILA235250,村路口,Cunlukou,24.68992,121.72421,wsqs3ysv5,E,4,0
529,ILA235251,大洲,Dazhou,24.69297,121.72908,wsqs6p0qv,N,21,0
530,ILA235252,大洲店王,Dazhou Dianwang,24.695095,121.731827,wsqs6pd7m,E,10,0
531,ILA235253,大洲路,Dazhou Rd.,24.69739,121.7347,wsqsd0h88,E,13,0
532,ILA235254,尾塹,Weiqian,24.6991,121.73663,wsqsd0mft,E,7,0
533,ILA235255,保安宮,Bao-an Temple,24.700628,121.741469,wsqsd297t,E,3,0
534,ILA235256,清洲,Qingzhou,24.701711,121.74591,wsqsd2u9v,E,9,1
535,ILA235257,日新,Rixin,24.70253,121.7495,wsqsd2zq8,E,6,0
536,ILA235258,仁愛活動中心,Ren-ai Activity Center,24.70153,121.75655,wsqsd8u2v,S,1,1
537,ILA235259,仁愛里,Ren-ai Village,24.69822,121.75891,wsqsd8njs,S,1,5
538,ILA235260,仁愛新村,Ren-ai Village,24.69479,121.76109,wsqs6xx9x,E,5,1
539,ILA235261,清水溝,Qingshuigou,24.69196,121.7637,wsqs6z195,S,10,2
540,ILA235262,竹林國小,Zhulin Elementary School,24.6880499995411,121.765739954477,wsqs6y747,S,4,3
541,ILA235264,公正路口,Gongzheng Rd. Intersection,24.680998,121.764271,wsqs6v411,S,0,15
542,ILA235276,梅花路,Meihua Rd.,24.6687448016107,121.747378785989,wsqs66v9z,W,3,1
543,ILA235277,廣興國小,Guangxing Elementary School,24.66578,121.74265,wsqs66629,W,1,4
544,ILA235278,鹿埔(金陵新村),Lupu,24.660288,121.735358,wsqs61kbx,W,0,7
545,ILA235279,土雞城,Tuxicheng,24.658367,121.733272,wsqs60gmq,W,0,2
546,ILA235280,得安村,De-an Village,24.6552799995147,121.72989995496,wsqs60352,W,0,2
547,ILA235281,鼻頭橋,Bitou Bridge,24.65044,121.72548,wsqs1zmz1,S,0,4
548,ILA235282,小埤,Xiaobi,24.64356,121.72157,wsqs1y4zn,N,0,0
549,ILA235283,大進路,Dajin Rd.,24.6398499995222,121.717919955103,wsqs1v839,S,0,2
550,ILA235284,大進國小,Dajin Elementary School,24.6346499995256,121.714099955147,wsqs1ste0,W,0,31
551,ILA235285,大進村,Dajin Village,24.6319399995279,121.712239955168,wsqs1sh5k,S,2,6
552,ILA235286,四方林,Sifanglin,24.62514999954,121.709099955194,wsqs1dcgg,S,0,1
553,ILA235287,自強新村,Ziqiang Village,24.61999,121.70074,wsqs13gvb,W,0,10
554,ILA235288,寒溪,Hanxi,24.6106,121.68863,wsqs104zn,W,0,72
555,ILA235289,寒溪,Hanxi,24.61051,121.68857,wsqs104yt,E,60,1
556,ILA235290,自強新村,Ziqiang Village,24.619844,121.700796,wsqs13guf,E,3,0
557,ILA235291,四方林,Sifanglin,24.6250564895383,121.709298263695,wsqs1df52,N,1,0
558,ILA235292,大進村,Dajin Village,24.6318565339573,121.71235387579,wsqs1sh4z,N,3,0
559,ILA235293,大進國小,Dajin Elementary School,24.6345126728697,121.714295576112,wsqs1stdk,E,22,0
560,ILA235294,大進路,Dajin Rd.,24.6397410417395,121.71806488359,wsqs1v82u,N,1,0
561,ILA235295,小埤,Xiaobi,24.643533,121.721754,wsqs1y5nf,N,1,0
562,ILA235296,鼻頭橋,Bitou Bridge,24.65036,121.72559,wsqs1zmyg,N,4,0
563,ILA235297,得安村,De-an Village,24.6551491743335,121.730016103959,wsqs6034d,E,1,0
564,ILA235298,土雞城,Tuxicheng,24.65821,121.73326,wsqs60gkq,N,13,2
565,ILA235299,鹿埔(金陵新村),Lupu,24.660138,121.735482,wsqs61jpd,E,1,0
566,ILA235300,廣興國小,Guangxing Elementary School,24.66581,121.74284,wsqs6662v,E,3,0
567,ILA235301,梅花路,Meihua Rd.,24.6685999995379,121.747469954712,wsqs66vc1,E,22,6
568,ILA235345,憲明國小,Xianming Elementary School,24.66171,121.61917,wsqkr982u,W,0,0
569,ILA235346,崙埤,Lunbi,24.67639,121.60978,wsqkrk1w3,N,1,32
570,ILA235347,玉蘭,Yulan,24.66517,121.59344,wsqkqfjth,W,0,23
571,ILA235348,松羅,Songluo,24.65577,121.58065,wsqkq8kq6,S,0,23
572,ILA235349,松羅,Songluo,24.655981,121.581085,wsqkq8kxk,N,23,0
573,ILA235388,羅東火車站,TRA Luodong Station,24.6780925341575,121.773328717681,wsqs7h88k,W,473,0
574,ILA235396,國民南路口,Guomin S. Rd. Intersection,24.6843699996755,121.794949953956,wsqs7t8ku,E,0,0
575,ILA235399,鼎橄社,Dingganshe,24.67325,121.80169,wsqs7etk1,E,0,0
576,ILA235401,下鼎橄社,Xiadingganshe,24.67334,121.80872,wsqs7gdks,E,0,2
577,ILA235421,港邊里,Gangbian Village,24.61187,121.85471,wsqshb7ys,E,1,6
578,ILA235422,榮總蘇澳分院,Veterans General Hospital Su-Ao Branch,24.61361,121.85176,wsqshbc8x,S,0,4
579,ILA235425,榮總蘇澳分院,Veterans General Hospital Su-Ao Branch,24.61355,121.85189,wsqshbcb6,N,1,0
580,ILA235426,港邊里,Gangbian Village,24.61194,121.8548,wsqshb7yy,W,6,0
581,ILA235427,港口,Gangkou,24.61962,121.84753,wsqsh9yet,W,1,0
